drive_time,cycle_time,walk_time,PT_time,walk_time_PT,drive_time_PT,drive_cost,cycle_cost,walk_cost,PT_cost,age,hh_income,male,bachelor_degree,main_mode,pop_per_sqmile_home
1.6544987883826814,5.503835136406555,9.550991682043657,0.8182438426992598,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,16,5,True,False,0,1500
3.0544593016294916,10.160926405673395,17.632600028387863,1.5106040172909045,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,49,5,False,False,0,300
8.572485480466213,28.517123811161113,49.486731627291576,4.239582108051611,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,56,6,False,False,0,3000
0.10725391916801742,0.5484040258513305,0.6970727231273026,0.06660979485436011,0.4295446481552538,0.8859201207095107,12.748868778280542,0.45248868778280543,0,2.25,58,6,False,False,0,300
54.52573479516105,181.38463268223342,314.76290169724064,26.966080046759092,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,43,7,True,False,0,50
36.08080050049826,120.02594316701662,208.28508783533104,17.844009954248758,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,64,7,False,True,0,1500
28.90827553327934,96.16591062512394,166.87996455438645,14.296788020789029,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,51,8,True,True,0,1500
9.508987969750955,27.773495188705812,58.7301896156726,3.217780759642906,0.8305468156002834,2.5287826494373498,12.748868778280542,0.45248868778280543,0,2.25,25,5,False,True,0,750
3.8817086958209095,12.912843973876928,22.408095869410136,1.9197259386405725,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,24,6,True,False,0,1500
9.390644221974192,31.23880052696675,54.20974949203878,4.644208184111714,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,48,4,True,False,0,300
15.206387881839177,47.06274037973795,13.685232999466344,18.689283047170484,0.17309861991728398,0.8532513802500807,12.748868778280542,0.45248868778280543,0,2.25,48,9,False,False,0,300
11.717851308930063,38.98045874081337,67.64411141842993,5.795144578238151,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,46,10,True,False,0,3000
3.7626814868420997,16.50943787056481,20.50283185496322,3.606725953320796,0.2856020214483294,1.9284724869024454,12.748868778280542,0.45248868778280543,0,2.25,55,11,False,True,0,7000
4.327150677308567,14.394645741371043,24.979516706883505,2.1400223578288413,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,28,8,True,True,0,7000
14.381412545172347,47.84102849337942,83.02015846699376,7.112427248078086,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,65,11,False,True,0,50
1.69086139911634,5.624798545997819,9.760903587143364,0.8362272238574721,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,34,6,True,False,0,300
1.9497760114695766,6.310165623377018,8.982526504683324,0.7527344951160567,0.32872443723947675,3.337122426807434,12.748868778280542,0.45248868778280543,0,2.25,27,6,False,True,0,17000
162.78631760202657,541.522943888092,939.7231211558061,80.5071016000864,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,42,5,True,False,0,50
22.89996818640828,105.90145610132659,111.22461935106963,19.43651820601032,0.11814399955414488,4.555316047608677,12.748868778280542,0.45248868778280543,0,2.25,36,7,True,True,0,3000
16.899523338479614,56.21774460757914,97.55655789515657,8.357776393284984,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,28,6,True,False,0,50
3.084671827786151,10.343009074762321,14.765743767054703,3.0262413585592065,0.3010444291779054,1.0534052827089302,12.748868778280542,0.45248868778280543,0,2.25,41,10,True,True,0,3000
14.50950067418489,46.9578822531512,66.84458810084196,5.601567359594662,0.32872443723947675,3.337122426807434,12.748868778280542,0.45248868778280543,0,2.25,35,11,False,True,0,7000
7.708873475540928,25.64424283336562,44.50132388116839,3.8124768055436276,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,44,4,False,False,0,300
4.29664612800763,12.820537073362443,27.97383826990977,3.8447412215875634,0.7950006091322671,0.409887949398037,12.748868778280542,0.45248868778280543,0,2.25,28,9,True,False,0,7000
2.818102331860545,9.374664243329628,16.268172645238813,1.3937120397624427,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,34,6,True,True,0,7000
3.4937610763896707,11.307048045949758,16.095593178442815,1.348808511553146,0.32872443723947675,3.337122426807434,12.748868778280542,0.45248868778280543,0,2.25,33,7,True,True,0,3000
8.2270406784961,27.367971420042924,47.49256852884231,4.068739987048419,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,29,7,True,False,0,7000
29.326445556715907,97.55698983542179,169.2939514630301,14.50359690410822,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,38,4,True,False,0,1500
4.245334803157647,14.122478069790072,24.507214920408074,2.09955975022277,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,38,10,False,False,0,7000
12.608735271905358,41.944062275801535,72.78695309337654,6.235737416614678,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,44,7,True,False,0,300
2.198010116023738,6.419865455325719,13.57552994092405,0.7437925763856966,0.8305468156002834,2.5287826494373498,12.748868778280542,0.45248868778280543,0,2.25,53,9,True,False,0,750
