id,lon,lat,osm_id,id
61366094,-71.128624,42.265425,61366094,7941
61366106,-71.162875,42.265573,61366106,7942
61366110,-71.1628918,42.2659109,61366110,7943
61366112,-71.1182861,42.2666168,61366112,7944
61366114,-71.126485,42.261854,61366114,7945
61366242,-71.070093,42.335921,61366242,7946
61366246,-71.0675104,42.3525097,61366246,7947
61366250,-71.0429602,42.3346356,61366250,7948
61366251,-71.09479,42.313574,61366251,7949
61366253,-71.1602487,42.2746132,61366253,7950
61366254,-71.1205546,42.2818831,61366254,7951
61366258,-71.077732,42.310661,61366258,7952
61366260,-71.076891,42.31033,61366260,7953
61366263,-71.1605317,42.2737063,61366263,7954
61366265,-71.1611034,42.2726155,61366265,7955
61366269,-71.0645804,42.3337276,61366269,7956
61366274,-71.059915,42.286053,61366274,7957
61366275,-71.107326,42.319196,61366275,7958
61366276,-71.003793,42.387698,61366276,7959
61366280,-71.098392,42.32256,61366280,7960
61366297,-71.0637654,42.3338844,61366297,7961
61366299,-71.0625134,42.3341804,61366299,7962
61366339,-71.125221,42.258211,61366339,7963
61366342,-71.125159,42.259043,61366342,7964
61366344,-71.126124,42.256381,61366344,7965
61366375,-71.1532186,42.3380209,61366375,7966
61366391,-71.1268387,42.3702497,61366391,7967
61366395,-71.1596266,42.3398946,61366395,7968
61366400,-71.1550973,42.3384701,61366400,7969
61366413,-71.1569728,42.2837267,61366413,7970
61366416,-71.068708,42.324609,61366416,7971
61366418,-71.068201,42.324069,61366418,7972
61366423,-71.066476,42.322093,61366423,7973
61366425,-71.0980664,42.3366262,61366425,7974
61366428,-71.0683171,42.3317548,61366428,7975
61366433,-71.0560871,42.3331264,61366433,7976
61366443,-71.1006327,42.3252702,61366443,7977
61366446,-71.0536437,42.3323298,61366446,7978
61366449,-71.063314,42.281847,61366449,7979
61366453,-71.1004944,42.3255872,61366453,7980
61366470,-71.160126,42.300471,61366470,7981
61366493,-71.0394962,42.3693833,61366493,7982
61366499,-71.057729,42.322806,61366499,7983
61366502,-71.0609026,42.317194,61366502,7984
61366515,-71.0753958,42.3835702,61366515,7985
61366518,-71.0374494,42.3361298,61366518,7986
61366523,-71.0374607,42.3364619,61366523,7987
61366524,-71.1137691,42.35079,61366524,7988
61366525,-71.0965319,42.3248228,61366525,7989
61366526,-71.1158023,42.3510366,61366526,7990
61366547,-71.1223748,42.3518275,61366547,7991
61366556,-71.1202732,42.3515751,61366556,7992
61366573,-71.125779,42.255171,61366573,7993
61366634,-71.073121,42.314409,61366634,7994
61366635,-71.154741,42.34582,61366635,7995
61366638,-71.0751846,42.2872961,61366638,7996
61366640,-71.071224,42.29349,61366640,7997
61366641,-71.07207,42.359717,61366641,7998
61366649,-71.069847,42.3303048,61366649,7999
61366653,-71.028616,42.380276,61366653,8000
61366656,-71.034236,42.365122,61366656,8001
61366662,-71.1696,42.353149,61366662,8002
61366673,-71.0390638,42.3330516,61366673,8003
61366675,-71.140541,42.346305,61366675,8004
61366680,-71.061581,42.299445,61366680,8005
61366681,-71.086257,42.316197,61366681,8006
61366689,-71.101978,42.333201,61366689,8007
61366695,-71.0693636,42.3486073,61366695,8008
61366698,-71.1210266,42.2885389,61366698,8009
61366703,-71.121444,42.288838,61366703,8010
61366704,-71.0459241,42.2928057,61366704,8011
61366705,-71.141198,42.345835,61366705,8012
61366708,-71.1412736,42.3458655,61366708,8013
61366709,-71.0528225,42.3270194,61366709,8014
61366711,-71.0538696,42.3275597,61366711,8015
61366728,-71.140196,42.258456,61366728,8016
61366737,-71.1388495,42.2562743,61366737,8017
61366740,-71.1211327,42.2568538,61366740,8018
61366742,-71.122328,42.256739,61366742,8019
61366872,-71.140757,42.254552,61366872,8020
61366878,-71.127157,42.253834,61366878,8021
61366895,-71.1402193,42.2538133,61366895,8022
61366896,-71.1435434,42.2547123,61366896,8023
61366898,-71.088969,42.285482,61366898,8024
61366905,-71.120295,42.285357,61366905,8025
61366906,-71.0963258,42.2858068,61366906,8026
61366911,-71.057763,42.285324,61366911,8027
61366913,-71.058491,42.285129,61366913,8028
61366915,-71.16146,42.286068,61366915,8029
61366916,-71.1352248,42.2858738,61366916,8030
61366919,-71.088759,42.28611,61366919,8031
61366921,-71.071166,42.2862728,61366921,8032
61366922,-71.059196,42.28976,61366922,8033
61366924,-71.058962,42.289247,61366924,8034
61366927,-71.073059,42.289271,61366927,8035
61366928,-71.153983,42.289933,61366928,8036
61366929,-71.116533,42.28976,61366929,8037
61366930,-71.0525402,42.2808825,61366930,8038
61366933,-71.089739,42.281363,61366933,8039
61366939,-71.0633891,42.2806589,61366939,8040
61366941,-71.0622313,42.2810212,61366941,8041
61366943,-71.069695,42.280938,61366943,8042
61366946,-71.134135,42.280857,61366946,8043
61366947,-71.091106,42.285564,61366947,8044
61366948,-71.070613,42.280657,61366948,8045
61366949,-71.133539,42.2814145,61366949,8046
61366950,-71.057603,42.286664,61366950,8047
61366953,-71.0931904,42.2859435,61366953,8048
61366974,-71.1491722,42.281209,61366974,8049
61366982,-71.062556,42.281532,61366982,8050
61366984,-71.0712612,42.2820275,61366984,8051
61366989,-71.089077,42.281053,61366989,8052
61367007,-71.075736,42.281038,61367007,8053
61367014,-71.132354,42.25604,61367014,8054
61367018,-71.1566997,42.2561109,61367018,8055
61367020,-71.1584302,42.2566129,61367020,8056
61367021,-71.129568,42.256004,61367021,8057
61367025,-71.1222019,42.256045,61367025,8058
61367028,-71.13206,42.255895,61367028,8059
61367029,-71.140399,42.255914,61367029,8060
61367036,-71.141083,42.255543,61367036,8061
61367037,-71.1412429,42.2562086,61367037,8062
61367044,-71.067429,42.314603,61367044,8063
61367045,-71.0672333,42.3146207,61367045,8064
61367049,-71.0558603,42.3211044,61367049,8065
61367050,-71.0664207,42.3158595,61367050,8066
61367051,-71.0650282,42.3169995,61367051,8067
61367052,-71.0521777,42.324357,61367052,8068
61367053,-71.000273,42.385244,61367053,8069
61367055,-71.0500111,42.3206026,61367055,8070
61367059,-71.0149632,42.3814775,61367059,8071
61367060,-71.138718,42.254155,61367060,8072
61367061,-71.124277,42.25489,61367061,8073
61367062,-71.125101,42.255084,61367062,8074
61367063,-71.0151325,42.3817444,61367063,8075
61367073,-71.1677377,42.2901408,61367073,8076
61367074,-71.147462,42.290458,61367074,8077
61367075,-71.147514,42.290049,61367075,8078
61367079,-71.0537964,42.3292401,61367079,8079
61367084,-71.0694608,42.3610766,61367084,8080
61367086,-71.0687627,42.3610912,61367086,8081
61367087,-71.0700407,42.3610247,61367087,8082
61367090,-71.061223,42.351992,61367090,8083
61367091,-71.069774,42.338332,61367091,8084
61367095,-71.0278593,42.3366237,61367095,8085
61367096,-71.0292664,42.336602,61367096,8086
61367097,-71.0272005,42.3366338,61367097,8087
61367110,-71.089345,42.29029,61367110,8088
61367112,-71.053911,42.289298,61367112,8089
61367113,-71.052738,42.28899,61367113,8090
61367114,-71.153655,42.289526,61367114,8091
61367115,-71.053583,42.288757,61367115,8092
61367116,-71.0747392,42.2888671,61367116,8093
61367117,-71.073887,42.2890625,61367117,8094
61367119,-71.086971,42.289426,61367119,8095
61367121,-71.087488,42.2888889,61367121,8096
61367125,-71.05466,42.289098,61367125,8097
61367126,-71.141719,42.2896403,61367126,8098
61367131,-71.1420148,42.2893873,61367131,8099
61367133,-71.116369,42.2894,61367133,8100
61367135,-71.066476,42.289218,61367135,8101
61367136,-71.051472,42.289314,61367136,8102
61367139,-71.0521822,42.2891261,61367139,8103
61367144,-71.052509,42.289734,61367144,8104
61367146,-71.118077,42.290653,61367146,8105
61367147,-71.142368,42.290238,61367147,8106
61367148,-71.063115,42.289966,61367148,8107
61367149,-71.062933,42.290624,61367149,8108
61367152,-71.140568,42.291833,61367152,8109
61367153,-71.141007,42.290234,61367153,8110
61367155,-71.140382,42.290766,61367155,8111
61367158,-71.0696318,42.2899616,61367158,8112
61367159,-71.056625,42.29074,61367159,8113
61367160,-71.124136,42.290198,61367160,8114
61367162,-71.162927,42.290319,61367162,8115
61367166,-71.153312,42.289083,61367166,8116
61367170,-71.0473274,42.2886951,61367170,8117
61367174,-71.113744,42.289222,61367174,8118
61367177,-71.063784,42.293195,61367177,8119
61367183,-71.122111,42.253571,61367183,8120
61367185,-71.133016,42.283111,61367185,8121
61367187,-71.118165,42.286954,61367187,8122
61367197,-71.0513862,42.3659546,61367197,8123
61367199,-71.0520996,42.3657475,61367199,8124
61367202,-71.0515877,42.3656667,61367202,8125
61367205,-71.057692,42.287476,61367205,8126
61367207,-71.057034,42.287695,61367207,8127
61367213,-71.0626626,42.3478098,61367213,8128
61367214,-71.0626081,42.3736434,61367214,8129
61367216,-71.056427,42.36781,61367216,8130
61367217,-71.057,42.367415,61367217,8131
61367219,-71.079242,42.323308,61367219,8132
61367220,-71.0536022,42.3324512,61367220,8133
61367229,-71.155923,42.295621,61367229,8134
61367230,-71.154408,42.29417,61367230,8135
61367235,-71.0757555,42.3380708,61367235,8136
61367236,-71.109198,42.286142,61367236,8137
61367237,-71.108818,42.28526,61367237,8138
61367239,-71.022994,42.3783847,61367239,8139
61367243,-71.0318141,42.3340003,61367243,8140
61367245,-71.0545047,42.329535,61367245,8141
61367249,-71.0641306,42.3727089,61367249,8142
61367252,-71.0538349,42.3650085,61367252,8143
61367253,-71.1278296,42.2849414,61367253,8144
61367254,-71.166557,42.291303,61367254,8145
61367256,-71.0342873,42.3323171,61367256,8146
61367280,-71.160593,42.290555,61367280,8147
61367311,-71.104174,42.271842,61367311,8148
61367317,-71.108691,42.284922,61367317,8149
61367319,-71.015724,42.380482,61367319,8150
61367320,-71.066901,42.318856,61367320,8151
61367326,-71.052756,42.294349,61367326,8152
61367328,-71.0666291,42.3809425,61367328,8153
61367329,-71.103606,42.322869,61367329,8154
61367330,-71.05431,42.363962,61367330,8155
61367334,-71.0412457,42.3695343,61367334,8156
61367348,-71.0766064,42.3362391,61367348,8157
61367352,-71.1622826,42.260162,61367352,8158
61367359,-71.0915665,42.3480482,61367359,8159
61367392,-71.1065953,42.3499108,61367392,8160
61367408,-71.0318158,42.3315335,61367408,8161
61367418,-71.031179,42.3319543,61367418,8162
61367425,-71.1726895,42.2714854,61367425,8163
61367431,-71.153012,42.265178,61367431,8164
61367437,-71.0497423,42.348726,61367437,8165
61367446,-71.055826,42.3368537,61367446,8166
61367455,-71.0561501,42.3366145,61367455,8167
61367463,-71.0562383,42.3365829,61367463,8168
61367469,-71.1632615,42.2598647,61367469,8169
61367485,-71.1627442,42.2598912,61367485,8170
61367549,-71.1128755,42.2966759,61367549,8171
61367569,-71.133562,42.296295,61367569,8172
61367577,-71.133661,42.296366,61367577,8173
61367644,-71.0506795,42.3493742,61367644,8174
61367645,-71.090676,42.323814,61367645,8175
61367646,-71.09039,42.323702,61367646,8176
61367668,-71.0345232,42.3725855,61367668,8177
61367751,-71.0356123,42.3731267,61367751,8178
61367777,-71.0587093,42.3673032,61367777,8179
61367781,-71.0611118,42.3717961,61367781,8180
61367801,-71.171822,42.277554,61367801,8181
61367803,-71.1713192,42.2775064,61367803,8182
61367805,-71.1065493,42.3501181,61367805,8183
61367808,-71.058527,42.366881,61367808,8184
61367835,-71.0538345,42.3328308,61367835,8185
61367837,-71.053448,42.333029,61367837,8186
61367847,-71.1287104,42.2583205,61367847,8187
61367864,-71.1184826,42.2580908,61367864,8188
61367872,-71.1209775,42.2575667,61367872,8189
61367877,-71.1615864,42.2575466,61367877,8190
61367879,-71.1164261,42.2578415,61367879,8191
61367881,-71.1607108,42.2582332,61367881,8192
61367884,-71.123765,42.257264,61367884,8193
61367900,-71.122431,42.257391,61367900,8194
61367905,-71.123566,42.258087,61367905,8195
61367916,-71.1594201,42.2574265,61367916,8196
61367924,-71.122486,42.258053,61367924,8197
61367971,-71.128043,42.257137,61367971,8198
61367977,-71.1601267,42.2577581,61367977,8199
61368037,-71.117177,42.2582084,61368037,8200
61368058,-71.1577216,42.2571189,61368058,8201
61368095,-71.1587407,42.2579574,61368095,8202
61368117,-71.125778,42.261821,61368117,8203
61368120,-71.1022042,42.2617154,61368120,8204
61368122,-71.151681,42.262553,61368122,8205
61368146,-71.128591,42.254552,61368146,8206
61368151,-71.126339,42.255478,61368151,8207
61368155,-71.1258963,42.2555623,61368155,8208
61368157,-71.130276,42.254986,61368157,8209
61368160,-71.128802,42.254237,61368160,8210
61368170,-71.1126929,42.2555982,61368170,8211
61368250,-71.1152008,42.2541525,61368250,8212
61368281,-71.111679,42.2545985,61368281,8213
61368293,-71.124313,42.254562,61368293,8214
61368330,-71.131355,42.255532,61368330,8215
61368339,-71.124377,42.253967,61368339,8216
61368361,-71.13273,42.253974,61368361,8217
61368374,-71.133068,42.254075,61368374,8218
61368382,-71.1133055,42.2562364,61368382,8219
61368400,-71.151956,42.260807,61368400,8220
61368438,-71.1189332,42.2595327,61368438,8221
61368447,-71.1259781,42.2594021,61368447,8222
61368458,-71.126659,42.2594319,61368458,8223
61368464,-71.150473,42.259649,61368464,8224
61368471,-71.151082,42.259332,61368471,8225
61368477,-71.122428,42.258732,61368477,8226
61368491,-71.1273295,42.259471,61368491,8227
61368497,-71.1099,42.285715,61368497,8228
61368579,-71.124057,42.3520317,61368579,8229
61368583,-71.110318,42.285465,61368583,8230
61368588,-71.1240111,42.2562525,61368588,8231
61368592,-71.1234233,42.3519534,61368592,8232
61368599,-71.123933,42.256572,61368599,8233
61368613,-71.0533579,42.3630496,61368613,8234
61368679,-71.1053075,42.2635767,61368679,8235
61368684,-71.1268548,42.2876409,61368684,8236
61368691,-71.1274175,42.2871302,61368691,8237
61368713,-71.11478,42.260824,61368713,8238
61368729,-71.0618033,42.3314388,61368729,8239
61368734,-71.0602562,42.330138,61368734,8240
61368747,-71.0606446,42.3305534,61368747,8241
61368759,-71.062717,42.3325066,61368759,8242
61368767,-71.1257192,42.3022868,61368767,8243
61368781,-71.128192,42.299722,61368781,8244
61368832,-71.1498533,42.2872545,61368832,8245
61368839,-71.1500479,42.2872747,61368839,8246
61368851,-71.1489774,42.2871689,61368851,8247
61368855,-71.090367,42.287206,61368855,8248
61368860,-71.074223,42.287119,61368860,8249
61368863,-71.089049,42.291185,61368863,8250
61368877,-71.05451,42.286859,61368877,8251
61368887,-71.0750931,42.2869745,61368887,8252
61368903,-71.137776,42.348337,61368903,8253
61368925,-71.1319927,42.3496257,61368925,8254
61368952,-71.1511356,42.3402881,61368952,8255
61368978,-71.1521761,42.3390626,61368978,8256
61369042,-71.1674704,42.2911165,61369042,8257
61369117,-71.124256,42.255053,61369117,8258
61369152,-71.072113,42.287526,61369152,8259
61369183,-71.138966,42.287751,61369183,8260
61369190,-71.138308,42.287784,61369190,8261
61369227,-71.1307209,42.287759,61369227,8262
61369239,-71.143035,42.287927,61369239,8263
61369247,-71.141926,42.287817,61369247,8264
61369267,-71.1366665,42.2879164,61369267,8265
61369291,-71.132776,42.287673,61369291,8266
61369297,-71.093984,42.287627,61369297,8267
61369321,-71.140622,42.288923,61369321,8268
61369347,-71.093887,42.287668,61369347,8269
61369369,-71.085117,42.28692,61369369,8270
61369379,-71.1465054,42.2876696,61369379,8271
61369393,-71.165783,42.287195,61369393,8272
61369399,-71.056889,42.286845,61369399,8273
61369410,-71.057113,42.286787,61369410,8274
61369428,-71.116095,42.287566,61369428,8275
61369431,-71.115746,42.287018,61369431,8276
61369471,-71.0711744,42.287953,61369471,8277
61369494,-71.0872145,42.2879935,61369494,8278
61369500,-71.0468662,42.2881207,61369500,8279
61369501,-71.081554,42.288695,61369501,8280
61369516,-71.0836,42.288244,61369516,8281
61369561,-71.116737,42.288129,61369561,8282
61369565,-71.072516,42.2874357,61369565,8283
61369570,-71.167428,42.287575,61369570,8284
61369625,-71.073389,42.287264,61369625,8285
61369659,-71.1322731,42.2874055,61369659,8286
61369663,-71.092185,42.28894,61369663,8287
61369703,-71.1698921,42.2876042,61369703,8288
61369713,-71.163971,42.288311,61369713,8289
61369718,-71.163135,42.287567,61369718,8290
61369725,-71.0712067,42.2877311,61369725,8291
61369738,-71.071214,42.287261,61369738,8292
61369742,-71.166815,42.288028,61369742,8293
61369779,-71.124096,42.291554,61369779,8294
61369830,-71.1287577,42.3576541,61369830,8295
61369850,-71.1267652,42.3584349,61369850,8296
61369867,-71.1283949,42.3577614,61369867,8297
61369885,-71.1624546,42.2624201,61369885,8298
61369900,-71.12653,42.272348,61369900,8299
61369922,-71.1512146,42.3403413,61369922,8300
61369926,-71.124783,42.312014,61369926,8301
61370059,-71.122088,42.268196,61370059,8302
61370065,-71.122275,42.267173,61370065,8303
61370071,-71.1603447,42.2667643,61370071,8304
61370131,-71.0567087,42.3603868,61370131,8305
61370143,-71.0601315,42.3716994,61370143,8306
61370187,-71.144291,42.3602934,61370187,8307
61370193,-71.1443792,42.3591872,61370193,8308
61370228,-71.068761,42.325284,61370228,8309
61370273,-71.060665,42.3088,61370273,8310
61370351,-71.092204,42.281651,61370351,8311
61370360,-71.0203689,42.3818486,61370360,8312
61370402,-71.0462594,42.2804842,61370402,8313
61370417,-71.0440384,42.2834082,61370417,8314
61370439,-71.112202,42.323125,61370439,8315
61370459,-71.0479003,42.2783313,61370459,8316
61370480,-71.0618325,42.3808828,61370480,8317
61370500,-71.061029,42.370866,61370500,8318
61370573,-71.0455556,42.3517171,61370573,8319
61370576,-71.059796,42.301538,61370576,8320
61370583,-71.056819,42.297917,61370583,8321
61370587,-71.056659,42.297276,61370587,8322
61370600,-71.0342501,42.3339586,61370600,8323
61370610,-71.0480318,42.2926779,61370610,8324
61370615,-71.15101,42.346197,61370615,8325
61370623,-71.150692,42.34671,61370623,8326
61370766,-71.1125584,42.3307854,61370766,8327
61370770,-71.1191939,42.3140492,61370770,8328
61370785,-71.0647293,42.3821032,61370785,8329
61370804,-71.065959,42.382619,61370804,8330
61370808,-71.0749335,42.3252094,61370808,8331
61370842,-71.077981,42.328044,61370842,8332
61370849,-71.080891,42.328497,61370849,8333
61370928,-71.0619594,42.3156427,61370928,8334
61371014,-71.123918,42.318957,61371014,8335
61371028,-71.0635647,42.3186115,61371028,8336
61371034,-71.0634537,42.3185672,61371034,8337
61371056,-71.0862142,42.3416299,61371056,8338
61371079,-71.0847042,42.3429268,61371079,8339
61371088,-71.0850987,42.342595,61371088,8340
61371143,-71.076554,42.330416,61371143,8341
61371148,-71.098535,42.322604,61371148,8342
61371168,-71.075382,42.329409,61371168,8343
61371224,-71.0708985,42.3335256,61371224,8344
61371226,-71.0638724,42.3403065,61371226,8345
61371239,-71.0690323,42.3346485,61371239,8346
61371244,-71.0658879,42.3357962,61371244,8347
61371277,-71.063099,42.3307063,61371277,8348
61371292,-71.0796189,42.3469448,61371292,8349
61371305,-71.0630929,42.3329956,61371305,8350
61371318,-71.0786907,42.347853,61371318,8351
61371324,-71.08171,42.345339,61371324,8352
61371329,-71.0829849,42.3442873,61371329,8353
61371341,-71.0771659,42.3490636,61371341,8354
61371359,-71.0691972,42.352284,61371359,8355
61371388,-71.094082,42.331699,61371388,8356
61371410,-71.0923294,42.3328739,61371410,8357
61371414,-71.104863,42.334054,61371414,8358
61371418,-71.0825494,42.3337747,61371418,8359
61371426,-71.10491,42.33419,61371426,8360
61371461,-71.045691,42.3354859,61371461,8361
61371465,-71.075193,42.29116,61371465,8362
61371478,-71.0826816,42.3092858,61371478,8363
61371486,-71.089119,42.3075625,61371486,8364
61371491,-71.0643809,42.3394299,61371491,8365
61371500,-71.0547432,42.3343156,61371500,8366
61371504,-71.0545675,42.3340285,61371504,8367
61371524,-71.0543801,42.3337223,61371524,8368
61371528,-71.0552322,42.3351147,61371528,8369
61371539,-71.0544609,42.3336694,61371539,8370
61371580,-71.0707121,42.3519462,61371580,8371
61371587,-71.063424,42.3489205,61371587,8372
61371617,-71.0528209,42.3310215,61371617,8373
61371635,-71.0526323,42.3302555,61371635,8374
61371652,-71.0541217,42.3333001,61371652,8375
61371713,-71.044737,42.293426,61371713,8376
61371723,-71.0534062,42.3204093,61371723,8377
61371753,-71.0518528,42.3182806,61371753,8378
61371770,-71.0528712,42.3207875,61371770,8379
61371846,-71.0599138,42.2780126,61371846,8380
61371887,-71.0651585,42.37796,61371887,8381
61371888,-71.0644706,42.3785271,61371888,8382
61371899,-71.065512,42.307622,61371899,8383
61371902,-71.06503,42.30808,61371902,8384
61371904,-71.058387,42.304092,61371904,8385
61371928,-71.0822839,42.3340609,61371928,8386
61371943,-71.0848581,42.3354415,61371943,8387
61371986,-71.0429401,42.2853444,61371986,8388
61371993,-71.0432383,42.2846215,61371993,8389
61372042,-71.0434849,42.2902094,61372042,8390
61372065,-71.0432891,42.2895428,61372065,8391
61372116,-71.0802388,42.2788414,61372116,8392
61372120,-71.13558,42.255181,61372120,8393
61372177,-71.1464052,42.2565378,61372177,8394
61372281,-71.1452297,42.2546339,61372281,8395
61372287,-71.0811232,42.3388892,61372287,8396
61372294,-71.0804089,42.3392833,61372294,8397
61372304,-71.0249623,42.3329731,61372304,8398
61372357,-71.077813,42.28799,61372357,8399
61372376,-71.0594925,42.3299854,61372376,8400
61372381,-71.0591039,42.3299077,61372381,8401
61372428,-71.06701,42.289069,61372428,8402
61372446,-71.0634106,42.2852534,61372446,8403
61372451,-71.0631275,42.2860925,61372451,8404
61372465,-71.0637662,42.2859071,61372465,8405
61372484,-71.0557903,42.2832216,61372484,8406
61372502,-71.0557521,42.2826859,61372502,8407
61372573,-71.1127675,42.3306202,61372573,8408
61372599,-71.1257179,42.3544409,61372599,8409
61372603,-71.1369167,42.3564285,61372603,8410
61372612,-71.1376145,42.3551363,61372612,8411
61372757,-71.0709046,42.3609563,61372757,8412
61372777,-71.0758576,42.3495997,61372777,8413
61372871,-71.159567,42.287444,61372871,8414
61372876,-71.1281609,42.2782348,61372876,8415
61373002,-71.088396,42.320034,61373002,8416
61373006,-71.057558,42.321218,61373006,8417
61373009,-71.112258,42.323906,61373009,8418
61373060,-71.093621,42.27985,61373060,8419
61373116,-71.088015,42.280562,61373116,8420
61373123,-71.123227,42.280574,61373123,8421
61373162,-71.151406,42.281035,61373162,8422
61373180,-71.1008722,42.2664548,61373180,8423
61373208,-71.165405,42.266614,61373208,8424
61373220,-71.104411,42.2668012,61373220,8425
61373244,-71.120607,42.270284,61373244,8426
61373288,-71.0973435,42.2697529,61373288,8427
61373292,-71.111131,42.266554,61373292,8428
61373309,-71.165917,42.28961,61373309,8429
61373316,-71.0963977,42.2667011,61373316,8430
61373345,-71.167316,42.290935,61373345,8431
61373367,-71.116872,42.266974,61373367,8432
61373391,-71.0970721,42.2665702,61373391,8433
61373415,-71.071315,42.28936,61373415,8434
61373417,-71.071512,42.289869,61373417,8435
61373426,-71.055255,42.290234,61373426,8436
61373513,-71.170584,42.289684,61373513,8437
61373535,-71.155674,42.289241,61373535,8438
61373543,-71.155132,42.288563,61373543,8439
61373551,-71.051153,42.288677,61373551,8440
61373564,-71.063261,42.289459,61373564,8441
61373576,-71.087989,42.288347,61373576,8442
61373590,-71.088758,42.288808,61373590,8443
61373637,-71.05321,42.289502,61373637,8444
61373644,-71.060165,42.288277,61373644,8445
61373647,-71.058624,42.288442,61373647,8446
61373650,-71.076265,42.288346,61373650,8447
61373657,-71.125965,42.288482,61373657,8448
61373659,-71.125814,42.288615,61373659,8449
61373677,-71.055592,42.288844,61373677,8450
61373682,-71.055347,42.288242,61373682,8451
61373703,-71.1182912,42.3513372,61373703,8452
61373729,-71.0523003,42.3565541,61373729,8453
61373756,-71.039092,42.374923,61373756,8454
61373812,-71.0237,42.3788363,61373812,8455
61373834,-71.1693603,42.358053,61373834,8456
61373858,-71.1629546,42.3579507,61373858,8457
61373898,-71.1506859,42.3362303,61373898,8458
61373900,-71.1372376,42.3525284,61373900,8459
61373926,-71.147496,42.338021,61373926,8460
61373964,-71.1367802,42.3534456,61373964,8461
61373966,-71.1374877,42.3535475,61373966,8462
61373982,-71.107315,42.330873,61373982,8463
61373986,-71.105169,42.331012,61373986,8464
61374107,-71.1149315,42.3018983,61374107,8465
61374112,-71.1144995,42.30143,61374112,8466
61374137,-71.0751683,42.3083241,61374137,8467
61374140,-71.070217,42.311334,61374140,8468
61374147,-71.0732302,42.3096233,61374147,8469
61374176,-71.0593681,42.3511035,61374176,8470
61374187,-71.0521845,42.3586686,61374187,8471
61374205,-71.0515604,42.3587664,61374205,8472
61374245,-71.0748082,42.349859,61374245,8473
61374253,-71.0537156,42.3608231,61374253,8474
61374259,-71.0743655,42.3489481,61374259,8475
61374307,-71.0687295,42.3612009,61374307,8476
61374309,-71.0678559,42.3612229,61374309,8477
61374313,-71.0675355,42.3742376,61374313,8478
61374327,-71.068427,42.3740727,61374327,8479
61374356,-71.0669412,42.3525422,61374356,8480
61374381,-71.092478,42.338841,61374381,8481
61374390,-71.080312,42.346378,61374390,8482
61374592,-71.10757,42.3515097,61374592,8483
61374595,-71.0956437,42.3505608,61374595,8484
61374606,-71.110614,42.3518165,61374606,8485
61374612,-71.1189056,42.2849278,61374612,8486
61374624,-71.121185,42.270684,61374624,8487
61374639,-71.118331,42.28886,61374639,8488
61374815,-71.095372,42.290742,61374815,8489
61374838,-71.095648,42.291381,61374838,8490
61374919,-71.019324,42.386053,61374919,8491
61374975,-71.0207761,42.3839251,61374975,8492
61375125,-71.134803,42.288615,61375125,8493
61375127,-71.153007,42.288658,61375127,8494
61375170,-71.129239,42.288919,61375170,8495
61375175,-71.068357,42.288708,61375175,8496
61375184,-71.069521,42.288396,61375184,8497
61375188,-71.134601,42.288684,61375188,8498
61375197,-71.136522,42.290088,61375197,8499
61375212,-71.11627,42.289126,61375212,8500
61375221,-71.116382,42.288498,61375221,8501
61375236,-71.0755685,42.2886303,61375236,8502
61375274,-71.114897,42.288603,61375274,8503
61375282,-71.164977,42.288735,61375282,8504
61375304,-71.061856,42.289108,61375304,8505
61375320,-71.0405195,42.2916151,61375320,8506
61375338,-71.0727492,42.2882651,61375338,8507
61375348,-71.114083,42.287744,61375348,8508
61375376,-71.0408035,42.2886746,61375376,8509
61375382,-71.0407145,42.2886699,61375382,8510
61375430,-71.159074,42.289842,61375430,8511
61375450,-71.1691403,42.2890719,61375450,8512
61375460,-71.085489,42.287826,61375460,8513
61375466,-71.0814,42.288257,61375466,8514
61375496,-71.084638,42.288019,61375496,8515
61375566,-71.1459199,42.2878763,61375566,8516
61375587,-71.158807,42.28803,61375587,8517
61375610,-71.1455085,42.2880121,61375610,8518
61375616,-71.107947,42.288616,61375616,8519
61375860,-71.1429706,42.3438009,61375860,8520
61375912,-71.068482,42.295191,61375912,8521
61375918,-71.062537,42.353099,61375918,8522
61375931,-71.0528055,42.3564248,61375931,8523
61375937,-71.067833,42.295414,61375937,8524
61375959,-71.128924,42.267612,61375959,8525
61376008,-71.1427573,42.3436768,61376008,8526
61376119,-71.0591375,42.3544833,61376119,8527
61376128,-71.0924022,42.3329474,61376128,8528
61376212,-71.003646,42.39247,61376212,8529
61376232,-70.999059,42.390379,61376232,8530
61376312,-71.0911621,42.3300969,61376312,8531
61376325,-71.074145,42.342033,61376325,8532
61376424,-71.062996,42.2723245,61376424,8533
61376442,-71.127385,42.269397,61376442,8534
61376451,-71.0455475,42.2900699,61376451,8535
61376500,-71.1120244,42.3111763,61376500,8536
61376547,-71.0468725,42.3141189,61376547,8537
61376558,-71.0480701,42.3031751,61376558,8538
61376565,-71.0464891,42.3130868,61376565,8539
61376571,-71.0474804,42.3044503,61376571,8540
61376665,-71.0879998,42.2944006,61376665,8541
61376670,-71.0463272,42.3127637,61376670,8542
61376776,-71.1312219,42.3673797,61376776,8543
61376844,-71.1301442,42.3713361,61376844,8544
61376856,-71.049173,42.3179255,61376856,8545
61376878,-71.047276,42.3148389,61376878,8546
61376949,-71.119073,42.272592,61376949,8547
61376968,-71.0559076,42.3589714,61376968,8548
