drive_time_minutes,cycle_time_minutes,walk_time_minutes,PT_time_minutes,walk_time_PT_minutes,drive_time_PT_minutes,drive_cost,cycle_cost,walk_cost,PT_cost,age,hh_income,male,bachelor_degree,mode,pop_per_sqmile_home,network_dist_km
2.7271958050264127,9.072255719351515,15.743392882489632,1.3487535868669192,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,22,1,False,True,2,300,1.8518518518518516
2.7271958050264127,9.072255719351515,15.743392882489632,1.3487535868669192,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,22,1,True,True,2,300,1.8518518518518516
33.984495991702474,113.052402604079,196.1836665063308,16.807268030477633,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,31,6,False,False,0,300,23.07654320987654
3.5371729591192578,11.766715667998916,20.419180568589056,1.7493334021663944,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,31,6,False,False,0,300,2.401851851851852
1.0108805783964572,3.3627827866396287,5.835550961776158,0.49993799619867146,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,31,6,False,False,0,300,0.6864197530864198
30.807312878846705,102.48322469103451,177.8426137982304,15.235970101777676,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,31,6,False,False,0,300,20.919135802469135
0.099088114249293,0.32962529113643835,0.5720099413971232,0.049004713656164725,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,31,6,False,False,2,300,0.06728395061728394
0.099088114249293,0.32962529113643835,0.5720099413971232,0.049004713656164725,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,31,6,False,False,2,300,0.06728395061728394
0.06181643824726537,0.20563779630530102,0.35685023866976506,0.030571747968983504,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,35,6,True,True,2,300,0.04197530864197531
33.8599540499396,112.63810292622863,195.46471823136378,16.745674950010713,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,35,6,True,True,0,300,22.991975308641972
3.5371729591192578,11.766715667998916,20.419180568589056,1.7493334021663944,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,35,6,True,True,0,300,2.401851851851852
1.0108805783964572,3.3627827866396287,5.835550961776158,0.49993799619867146,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,35,6,True,True,0,300,0.6864197530864198
30.807312878846705,102.48322469103451,177.8426137982304,15.235970101777676,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,35,6,True,True,0,300,20.919135802469135
0.099088114249293,0.32962529113643835,0.5720099413971232,0.049004713656164725,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,35,6,True,True,2,300,0.06728395061728394
0.099088114249293,0.32962529113643835,0.5720099413971232,0.049004713656164725,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,35,6,True,True,2,300,0.06728395061728394
81.19680803805934,273.27390923561853,405.77459123115636,96.99567485592647,0.7556397405804505,2.4516974940797986,12.748868778280542,0.45248868778280543,0,2.25,41,10,True,True,0,300,49.50432098765432
81.2666682542099,273.5090289999147,406.12371210593915,97.07912812182245,0.7556397405804505,2.4516974940797986,12.748868778280542,0.45248868778280543,0,2.25,41,10,True,True,0,300,49.546913580246915
6.089988407907115,20.49630988755496,30.434232779971886,7.274947744409363,0.7556397405804505,2.4516974940797986,12.748868778280542,0.45248868778280543,0,2.25,36,10,False,False,0,300,3.7129629629629624
6.126437216333493,20.618981068926864,30.616382801597656,7.318488578789868,0.7556397405804505,2.4516974940797986,12.748868778280542,0.45248868778280543,0,2.25,36,10,False,False,0,300,3.735185185185185
81.19680803805934,273.27390923561853,405.77459123115636,96.99567485592647,0.7556397405804505,2.4516974940797986,12.748868778280542,0.45248868778280543,0,2.25,7,10,True,False,0,300,49.50432098765432
81.2666682542099,273.5090289999147,406.12371210593915,97.07912812182245,0.7556397405804505,2.4516974940797986,12.748868778280542,0.45248868778280543,0,2.25,7,10,True,False,0,300,49.546913580246915
1.110877757914092,3.69543216301585,6.412808700800777,0.5493922943837917,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,58,10,True,True,2,3000,0.7543209876543209
1.8181305366842753,6.048170479567677,10.49559525499309,0.8991690579112795,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,58,10,True,True,2,3000,1.2345679012345678
0.8081590235561603,2.6884117781678323,4.665292090844428,0.39968064624156374,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,58,10,True,True,2,3000,0.5487654320987654
3.8435279545505576,12.785832393806068,22.187688369055387,1.9008433884244447,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,52,10,False,False,0,3000,2.609876543209876
3.8717089778691642,12.879579036239367,22.35037009550778,1.9147805088220695,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,52,10,False,False,0,3000,2.629012345679012
7.267976820395391,24.17756149207179,41.95614203183487,3.5944283090003397,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,52,10,False,False,0,3000,4.935185185185185
7.107072267898832,23.642298404630047,41.02728185176798,3.514851847375191,2.7294811614440664,2.363939010144017,12.748868778280542,0.45248868778280543,0,2.25,52,10,False,False,0,3000,4.825925925925925
