id,lon,lat,osm_id,id
191628,10.1665526,53.5132463,191628,161
191634,10.1672295,53.5104512,191634,162
191635,10.1670288,53.510136,191635,163
191640,10.1696326,53.5106778,191640,164
191647,10.1609043,53.5124713,191647,165
191648,10.1590235,53.513218,191648,166
191656,10.1622107,53.5076975,191656,167
191672,10.1856332,53.4892862,191672,168
191678,10.1970448,53.4889096,191678,169
355764,9.9390597,53.7140664,355764,170
491016,9.9425245,53.7327342,491016,171
491022,9.9387956,53.7144194,491022,172
491042,9.9395765,53.6696045,491042,173
491087,9.9154299,53.612167,491087,174
491090,9.9173696,53.6093416,491090,175
491099,9.9222497,53.5937129,491099,176
491101,9.9211292,53.5931159,491101,177
491103,9.9183647,53.5917337,491103,178
491108,9.9154439,53.585963,491108,179
491110,9.9158078,53.5837188,491110,180
491111,9.9154522,53.5822327,491111,181
491121,9.9007387,53.5680856,491121,182
491127,9.8982774,53.5611128,491127,183
491128,9.8975405,53.557574,491128,184
491129,9.897193,53.5537866,491129,185
491143,9.9336231,53.5303451,491143,186
491151,9.9206274,53.5178664,491151,187
491156,9.9145821,53.5125185,491156,188
491161,9.9124584,53.5019739,491161,189
491165,9.9134612,53.4952956,491165,190
491170,9.9140764,53.4825777,491170,191
491171,9.9142268,53.4816203,491171,192
491172,9.9146643,53.4796185,491172,193
491173,9.9152373,53.4778707,491173,194
491176,9.9187081,53.4723281,491176,195
491179,9.9224162,53.4688273,491179,196
491180,9.9247317,53.466952,491180,197
491181,9.925286,53.4664665,491181,198
491213,9.921407,53.439472,491213,199
491214,9.9250231,53.4367671,491214,200
491220,9.9374515,53.4317166,491220,201
491228,9.9580308,53.4266139,491228,202
491778,9.9827246,53.4082068,491778,203
491788,9.9935313,53.3981816,491788,204
495920,9.9960931,53.3964025,495920,205
495937,9.9832341,53.4079337,495937,206
495953,9.9682616,53.4224481,495953,207
495966,9.9417605,53.4307429,495966,208
495968,9.9372645,53.4319572,495968,209
495998,9.9278631,53.4639208,495998,210
496002,9.925532,53.4665393,496002,211
496004,9.9219733,53.4695184,496004,212
496007,9.9189371,53.4724252,496007,213
496013,9.9144705,53.4816226,496013,214
496018,9.9138668,53.4956386,496018,215
496030,9.9144331,53.5117858,496030,216
496034,9.9214779,53.5180477,496034,217
496073,9.8975828,53.5546317,496073,218
496077,9.8984126,53.560246,496077,219
496079,9.8992452,53.5634744,496079,220
496083,9.9012017,53.5681997,496083,221
496104,9.9188159,53.5914968,496104,222
496110,9.9228875,53.5946524,496110,223
496119,9.9187491,53.607498,496119,224
496120,9.9176247,53.6097874,496120,225
496122,9.9161658,53.612015,496122,226
496132,9.916946,53.6228834,496132,227
496139,9.9285474,53.6417872,496139,228
496141,9.9301099,53.6448741,496141,229
496145,9.9307577,53.651796,496145,230
496153,9.9366801,53.6650935,496153,231
496155,9.9398393,53.6696107,496155,232
510617,9.9679048,53.4224749,510617,233
570724,9.93719,53.5523932,570724,234
652819,9.9097794,53.5543638,652819,235
652824,9.9124423,53.5589366,652824,236
652826,9.9109151,53.5567954,652826,237
652830,9.9094188,53.5512852,652830,238
652835,9.9107185,53.5492126,652835,239
652855,9.9146854,53.5443866,652855,240
652861,9.9185376,53.5442857,652861,241
652865,9.9202491,53.544314,652865,242
652892,9.936122,53.5447761,652892,243
7731852,9.8897118,53.4732234,7731852,244
7731867,9.8920353,53.4777507,7731867,245
7731868,9.8948091,53.477457,7731868,246
7731872,9.8941828,53.4736866,7731872,247
8078286,9.8914139,53.4746072,8078286,248
8078287,9.8911222,53.4731541,8078287,249
8078290,9.8898765,53.4746564,8078290,250
8078292,9.8895724,53.4728001,8078292,251
8083272,10.0256509,53.551817,8083272,252
8083273,10.0297113,53.5521807,8083273,253
8083276,10.0232449,53.5582733,8083276,254
8083288,10.04072,53.5525832,8083288,255
8083289,10.04413,53.5526057,8083289,256
8083297,10.0253719,53.5668903,8083297,257
8083326,10.0271282,53.5703047,8083326,258
8083334,9.9943664,53.5587088,8083334,259
8084336,9.8880442,53.476,8084336,260
8084337,9.8891741,53.4759681,8084337,261
8084338,9.8916818,53.475634,8084338,262
8084339,9.894464,53.4754083,8084339,263
8084341,9.894333,53.4745766,8084341,264
8084344,9.895381,53.4745293,8084344,265
8084345,9.8963733,53.4744744,8084345,266
8084353,9.8974943,53.4734206,8084353,267
8084357,9.8968892,53.4732858,8084357,268
8084397,9.8879059,53.4739922,8084397,269
8084398,9.8878251,53.4732843,8084398,270
8084401,9.8809858,53.4738097,8084401,271
8084404,9.8866032,53.4740333,8084404,272
8086685,9.9223255,53.5183053,8086685,273
8086701,9.9359024,53.522108,8086701,274
8086704,9.9440753,53.5210475,8086704,275
8086727,9.8789585,53.4737021,8086727,276
8086728,9.8790207,53.4743895,8086728,277
8086768,9.8831434,53.4741755,8086768,278
8086787,9.8895087,53.4779794,8086787,279
8086832,9.8966589,53.476103,8086832,280
8086834,9.8954847,53.4753856,8086834,281
10210533,9.8989103,53.4770524,10210533,282
10210536,9.9013623,53.4725073,10210536,283
10210539,9.9011903,53.4709564,10210539,284
10210545,9.8993581,53.4758377,10210545,285
10210548,9.9009787,53.4735047,10210548,286
10210552,9.9145354,53.4704301,10210552,287
10377748,9.8925123,53.476816,10377748,288
